path,staged_status,manifest_included,scope_ok,result,notes
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/REPORTS/evidence/v9-06e45-fix01-service-layout-migration-results.csv,A,partial,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/REPORTS/evidence/v9-06e45-fix02-admin-validation.csv,A,partial,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/REPORTS/evidence/v9-06e45-fix02-alcohol-special-reference-audit.csv,A,partial,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/REPORTS/evidence/v9-06e45-fix02-frontend-validation.csv,A,partial,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/REPORTS/evidence/v9-06e45-fix02-layout-value-migration-plan.csv,A,partial,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/REPORTS/evidence/v9-06e45-fix02-layout-value-migration-results.csv,A,partial,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/REPORTS/evidence/v9-06e45-fix03-admin-ui-validation.csv,A,partial,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/REPORTS/evidence/v9-06e45-fix03-frontend-validation.csv,A,partial,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/REPORTS/evidence/v9-06e45-fix03-layout-sync-results.csv,A,partial,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/REPORTS/evidence/v9-06e45-fix03-service-depth-layout-plan.csv,A,partial,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/REPORTS/evidence/v9-06e45-home-freeze-probe.json,A,partial,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/REPORTS/evidence/v9-06e45-regression-smoke.csv,A,partial,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/REPORTS/evidence/v9-06e45-seed-summary.json,A,partial,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/REPORTS/evidence/v9-06e45-service-layout-admin-validation.csv,A,partial,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/REPORTS/evidence/v9-06e45-service-layout-field-probe.json,A,partial,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/REPORTS/evidence/v9-06e45-service-layout-frontend-validation.csv,A,partial,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/REPORTS/evidence/v9-06e45-service-layout-warning-cases.csv,A,partial,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/REPORTS/evidence/v9-06e45-service-role-migration-plan.csv,A,partial,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/REPORTS/evidence/v9-06e45-service-role-seed-results.csv,A,partial,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/REPORTS/evidence/v9-06e46-fix01-admin-73-after.json,A,partial,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/REPORTS/evidence/v9-06e46-fix01-admin-validation.csv,A,partial,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/REPORTS/evidence/v9-06e46-fix01-frontend-validation.csv,A,partial,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/REPORTS/evidence/v9-06e46-fix01-service-hero-layout-group-audit.csv,A,partial,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/REPORTS/evidence/v9-06e46-fix01-service-section-hardcoded-recheck.csv,A,partial,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/REPORTS/evidence/v9-06e46-fix01-zavisimosti-admin-frontend-recheck.csv,A,partial,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/REPORTS/evidence/v9-06e46-fix02-admin-validation.csv,A,partial,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/REPORTS/evidence/v9-06e46-fix02-frontend-validation.csv,A,partial,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/REPORTS/evidence/v9-06e46-fix02-home-pattern-reuse-audit.csv,A,partial,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/REPORTS/evidence/v9-06e46-fix02-new-meta-keys.txt,A,partial,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/REPORTS/evidence/v9-06e46-fix02-screenshot-admin-frontend-comparison.csv,A,partial,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/REPORTS/evidence/v9-06e46-fix02-section-fields-conversion-audit.csv,A,partial,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/REPORTS/evidence/v9-06e46-fix02-stages-error-audit.csv,A,partial,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/REPORTS/evidence/v9-06e46-fix03-admin-73-after.json,A,partial,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/REPORTS/evidence/v9-06e46-fix03-admin-validation.csv,A,partial,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/REPORTS/evidence/v9-06e46-fix03-fallback-helper-tests.json,A,partial,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/REPORTS/evidence/v9-06e46-fix03-frontend-validation.csv,A,partial,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/REPORTS/evidence/v9-06e46-fix03-program-fallback-behavior-audit.csv,A,partial,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/REPORTS/evidence/v9-06e46-fix03-regression.csv,A,partial,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/REPORTS/evidence/v9-06e46-fix03-section-cta-control-audit.csv,A,partial,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/REPORTS/evidence/v9-06e46-fix03-snapshots-after/blog.html,A,partial,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/REPORTS/evidence/v9-06e46-fix03-snapshots-after/home.html,A,partial,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/REPORTS/evidence/v9-06e46-fix03-snapshots-after/kontakty.html,A,partial,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/REPORTS/evidence/v9-06e46-fix03-snapshots-after/o-centre.html,A,partial,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/REPORTS/evidence/v9-06e46-fix03-snapshots-after/specyalisty.html,A,partial,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/REPORTS/evidence/v9-06e46-fix03-snapshots-after/uslugi.html,A,partial,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/REPORTS/evidence/v9-06e46-fix03-snapshots-after/uslugi_depressiya.html,A,partial,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/REPORTS/evidence/v9-06e46-fix03-snapshots-after/uslugi_lechenie-alkogolnoy-zavisimosti.html,A,partial,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/REPORTS/evidence/v9-06e46-fix03-snapshots-after/uslugi_lechenie-narkoticheskoy-zavisimosti.html,A,partial,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/REPORTS/evidence/v9-06e46-fix03-snapshots-after/uslugi_psihicheskoe-zdorovie.html,A,partial,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/REPORTS/evidence/v9-06e46-fix03-snapshots-after/uslugi_rasstroystva-pischevogo-povedeniya.html,A,partial,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/REPORTS/evidence/v9-06e46-fix03-snapshots-after/uslugi_zavisimosti.html,A,partial,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/REPORTS/evidence/v9-06e46-fix03-zavisimosti-raw.html,A,partial,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/REPORTS/evidence/v9-06e46-fix04-admin-validation.csv,A,partial,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/REPORTS/evidence/v9-06e46-fix04-classic-editor-audit.csv,A,partial,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/REPORTS/evidence/v9-06e46-fix04-clinic-landscape-source-audit.csv,A,partial,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/REPORTS/evidence/v9-06e46-fix04-frontend-validation.csv,A,partial,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/REPORTS/evidence/v9-06e46-fix04-program-footer-link-field-audit.csv,A,partial,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/REPORTS/evidence/v9-06e46-fix04-source-runtime-sync.csv,A,partial,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/REPORTS/evidence/v9-06e46-fix05-admin-validation.csv,A,partial,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/REPORTS/evidence/v9-06e46-fix05-frontend-validation.csv,A,partial,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/REPORTS/evidence/v9-06e46-fix05-section-acf-completeness-audit.csv,A,partial,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/REPORTS/evidence/v9-06e46-fix05-section-image-source-audit.csv,A,partial,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/REPORTS/evidence/v9-06e46-fix05-section-template-fallback-audit.csv,A,partial,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/REPORTS/evidence/v9-06e46-fix05-seeded-fields.csv,A,partial,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/REPORTS/evidence/v9-06e46-service-section-acf-fields-added.csv,A,partial,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/REPORTS/evidence/v9-06e46-service-section-admin-validation.csv,A,partial,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/REPORTS/evidence/v9-06e46-service-section-frontend-validation.csv,A,partial,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/REPORTS/evidence/v9-06e46-service-section-hardcoded-html-audit.csv,A,partial,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/REPORTS/evidence/v9-06e46-service-section-zavisimosti-admin-field-audit.csv,A,partial,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/REPORTS/evidence/v9-06e46-service-section-zavisimosti-frontend-block-audit.csv,A,partial,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/REPORTS/evidence/v9-06e47-admin-probe-74.json,A,partial,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/REPORTS/evidence/v9-06e47-alcohol-content-checks.json,A,partial,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/REPORTS/evidence/v9-06e47-fix01-admin-groups-after.json,A,partial,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/REPORTS/evidence/v9-06e47-fix01-admin-order-audit.csv,A,partial,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/REPORTS/evidence/v9-06e47-fix01-admin-validation.csv,A,partial,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/REPORTS/evidence/v9-06e47-fix01-db-legacy-group-disable.json,A,partial,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/REPORTS/evidence/v9-06e47-fix01-field-overlap-audit.csv,A,partial,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/REPORTS/evidence/v9-06e47-fix01-frontend-validation.csv,A,partial,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/REPORTS/evidence/v9-06e47-fix01-representative-admin-validation.csv,A,partial,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/REPORTS/evidence/v9-06e47-fix01-visible-admin-group-audit.csv,A,partial,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/REPORTS/evidence/v9-06e47-fix02-acf-render-diagnostics.csv,A,partial,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/REPORTS/evidence/v9-06e47-fix02-admin-metabox-inventory.csv,A,partial,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/REPORTS/evidence/v9-06e47-fix02-admin-validation.csv,A,partial,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/REPORTS/evidence/v9-06e47-fix02-frontend-validation.csv,A,partial,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/REPORTS/evidence/v9-06e47-fix02-service-general-field-visibility.csv,A,partial,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/REPORTS/evidence/v9-06e47-fix03-frontend-validation.csv,A,partial,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/REPORTS/evidence/v9-06e47-fix03-signs-readmore-pattern-audit.csv,A,partial,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/REPORTS/evidence/v9-06e47-fix03-signs-readmore-render-audit.csv,A,partial,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/REPORTS/evidence/v9-06e47-fix03-signs-readmore-validation.csv,A,partial,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/REPORTS/evidence/v9-06e47-fix04-frontend-validation.csv,A,partial,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/REPORTS/evidence/v9-06e47-fix04-signs-readmore-toggle-audit.csv,A,partial,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/REPORTS/evidence/v9-06e47-fix04-signs-readmore-toggle-validation.csv,A,partial,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/REPORTS/evidence/v9-06e47-fix04-toggle-raw.json,A,partial,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/REPORTS/evidence/v9-06e47-resolve-74.json,A,partial,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/REPORTS/evidence/v9-06e47-service-general-admin-field-audit.csv,A,partial,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/REPORTS/evidence/v9-06e47-service-general-admin-validation.csv,A,partial,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/REPORTS/evidence/v9-06e47-service-general-freeze-acf-inventory.csv,A,partial,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/REPORTS/evidence/v9-06e47-service-general-freeze-admin-validation.csv,A,partial,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/REPORTS/evidence/v9-06e47-service-general-freeze-frontend-validation.csv,A,partial,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/REPORTS/evidence/v9-06e47-service-general-freeze-postmeta-inventory.csv,A,partial,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/REPORTS/evidence/v9-06e47-service-general-freeze-readmore-validation.csv,A,partial,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/REPORTS/evidence/v9-06e47-service-general-freeze-route-smoke.csv,A,partial,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/REPORTS/evidence/v9-06e47-service-general-freeze-source-runtime-sync.csv,A,partial,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/REPORTS/evidence/v9-06e47-service-general-freeze-toggle-raw.json,A,partial,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/REPORTS/evidence/v9-06e47-service-general-frontend-block-audit.csv,A,partial,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/REPORTS/evidence/v9-06e47-service-general-frontend-validation.csv,A,partial,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/REPORTS/evidence/v9-06e47-service-general-image-source-audit.csv,A,partial,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/REPORTS/evidence/v9-06e47-service-general-page-discovery.csv,A,partial,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/REPORTS/evidence/v9-06e47-service-general-section-pattern-reuse-audit.csv,A,partial,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/REPORTS/evidence/v9-06e47-service-general-seeded-fields.csv,A,partial,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/REPORTS/evidence/v9-06e47-service-general-template-fallback-audit.csv,A,partial,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/REPORTS/evidence/v9-06e48-admin-validation.csv,A,partial,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/REPORTS/evidence/v9-06e48-backup-path.txt,A,partial,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/REPORTS/evidence/v9-06e48-frontend-source-audit-before.csv,A,partial,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/REPORTS/evidence/v9-06e48-frontend-validation.csv,A,partial,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/REPORTS/evidence/v9-06e48-no-alcohol-copy-paste-check.csv,A,partial,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/REPORTS/evidence/v9-06e48-representative-selection.csv,A,partial,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/REPORTS/evidence/v9-06e48-rollout-summary.json,A,partial,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/REPORTS/evidence/v9-06e48-route-smoke.csv,A,partial,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/REPORTS/evidence/v9-06e48-seeded-fields.csv,A,partial,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/REPORTS/evidence/v9-06e48-service-general-field-completeness-before.csv,A,partial,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/REPORTS/evidence/v9-06e48-service-inventory.csv,A,partial,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/REPORTS/evidence/v9-06e48-source-runtime-sync.csv,A,partial,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/REPORTS/evidence/v9-06e49-admin-validation.csv,A,partial,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/REPORTS/evidence/v9-06e49-backup-path.txt,A,partial,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/REPORTS/evidence/v9-06e49-copy-paste-risk-before.csv,A,partial,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/REPORTS/evidence/v9-06e49-field-completeness-before.csv,A,partial,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/REPORTS/evidence/v9-06e49-fix01-315-content-preservation.csv,A,partial,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/REPORTS/evidence/v9-06e49-fix01-admin-315-edit-after.html,A,partial,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/REPORTS/evidence/v9-06e49-fix01-admin-315-edit-before.html,A,partial,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/REPORTS/evidence/v9-06e49-fix01-admin-315-save-headers.txt,A,partial,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/REPORTS/evidence/v9-06e49-fix01-admin-validation.csv,A,partial,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/REPORTS/evidence/v9-06e49-fix01-backup-path.txt,A,partial,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/REPORTS/evidence/v9-06e49-fix01-freeze-blocker-recheck.csv,A,partial,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/REPORTS/evidence/v9-06e49-fix01-frontend-validation.csv,A,partial,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/REPORTS/evidence/v9-06e49-fix01-restore-trace.csv,A,partial,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/REPORTS/evidence/v9-06e49-fix01-route-smoke.csv,A,partial,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/REPORTS/evidence/v9-06e49-fix01-source-runtime-sync.csv,A,partial,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/REPORTS/evidence/v9-06e49-fix01-summary.json,A,partial,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/REPORTS/evidence/v9-06e49-fix01-unintended-placeholders.txt,A,partial,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/REPORTS/evidence/v9-06e49-freeze-accepted-pages-validation.csv,A,partial,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/REPORTS/evidence/v9-06e49-freeze-acf-inventory.csv,A,partial,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/REPORTS/evidence/v9-06e49-freeze-admin-validation.csv,A,partial,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/REPORTS/evidence/v9-06e49-freeze-after-fix01-accepted-pages-validation.csv,A,partial,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/REPORTS/evidence/v9-06e49-freeze-after-fix01-acf-inventory.csv,A,partial,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/REPORTS/evidence/v9-06e49-freeze-after-fix01-admin-validation.csv,A,partial,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/REPORTS/evidence/v9-06e49-freeze-after-fix01-backup-path.txt,A,partial,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/REPORTS/evidence/v9-06e49-freeze-after-fix01-frontend-validation.csv,A,partial,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/REPORTS/evidence/v9-06e49-freeze-after-fix01-full-service-inventory.csv,A,partial,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/REPORTS/evidence/v9-06e49-freeze-after-fix01-no-alcohol-copy-paste.csv,A,partial,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/REPORTS/evidence/v9-06e49-freeze-after-fix01-postmeta-inventory.csv,A,partial,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/REPORTS/evidence/v9-06e49-freeze-after-fix01-route-smoke.csv,A,partial,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/REPORTS/evidence/v9-06e49-freeze-after-fix01-service-content-validation.csv,A,partial,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/REPORTS/evidence/v9-06e49-freeze-after-fix01-source-runtime-sync.csv,A,partial,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/REPORTS/evidence/v9-06e49-freeze-after-fix01-summary.json,A,partial,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/REPORTS/evidence/v9-06e49-freeze-backup-path.txt,A,partial,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/REPORTS/evidence/v9-06e49-freeze-frontend-validation.csv,A,partial,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/REPORTS/evidence/v9-06e49-freeze-full-service-inventory.csv,A,partial,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/REPORTS/evidence/v9-06e49-freeze-no-alcohol-copy-paste.csv,A,partial,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/REPORTS/evidence/v9-06e49-freeze-postmeta-inventory.csv,A,partial,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/REPORTS/evidence/v9-06e49-freeze-route-smoke.csv,A,partial,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/REPORTS/evidence/v9-06e49-freeze-service-content-validation.csv,A,partial,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/REPORTS/evidence/v9-06e49-freeze-source-runtime-sync.csv,A,partial,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/REPORTS/evidence/v9-06e49-freeze-summary.json,A,partial,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/REPORTS/evidence/v9-06e49-frontend-validation.csv,A,partial,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/REPORTS/evidence/v9-06e49-full-service-inventory.csv,A,partial,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/REPORTS/evidence/v9-06e49-no-alcohol-copy-paste-check.csv,A,partial,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/REPORTS/evidence/v9-06e49-rollout-summary.json,A,partial,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/REPORTS/evidence/v9-06e49-route-smoke.csv,A,partial,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/REPORTS/evidence/v9-06e49-seeded-fields.csv,A,partial,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/REPORTS/evidence/v9-06e49-source-runtime-sync.csv,A,partial,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/REPORTS/evidence/v9-06e49-target-services.csv,A,partial,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/REPORTS/evidence/v9-06e50-admin-validation.csv,A,partial,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/REPORTS/evidence/v9-06e50-backup-path.txt,A,partial,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/REPORTS/evidence/v9-06e50-empty-field-behavior-validation.csv,A,partial,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/REPORTS/evidence/v9-06e50-freeze-accepted-pages-validation.csv,A,partial,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/REPORTS/evidence/v9-06e50-freeze-acf-inventory.csv,A,partial,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/REPORTS/evidence/v9-06e50-freeze-backup-path.txt,A,partial,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/REPORTS/evidence/v9-06e50-freeze-empty-field-behavior-validation.csv,A,partial,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/REPORTS/evidence/v9-06e50-freeze-postmeta-inventory.csv,A,partial,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/REPORTS/evidence/v9-06e50-freeze-route-smoke.csv,A,partial,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/REPORTS/evidence/v9-06e50-freeze-section-admin-validation.csv,A,partial,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/REPORTS/evidence/v9-06e50-freeze-section-frontend-validation.csv,A,partial,yes,PASS,
workspaces/website-factory-operations/FP-0002-SHPIGOVSKY/REPORTS/evidence/v9-06e50-freeze-source-runtime-sync.csv,A,partial,yes,PASS,
